attendance_id,attendance_date,student_id,attendance_status
29997,2025-11-26,181,Present
29998,2025-11-26,219,Present
29999,2025-11-26,204,Present
30000,2025-11-26,136,Present
30001,2025-11-26,102,Present
30002,2025-11-26,76,Absent
30003,2025-11-26,185,Present
30004,2025-11-26,215,Present
30005,2025-11-26,57,Present
30006,2025-11-26,48,Present
30007,2025-11-26,27,Present
30008,2025-11-26,98,Present
30009,2025-11-26,166,Present
30010,2025-11-26,74,Present
30011,2025-11-26,150,Present
30012,2025-11-26,10,Present
30013,2025-11-26,157,Absent
30014,2025-11-26,162,Present
30015,2025-11-26,183,Present
30016,2025-11-26,113,Absent
30017,2025-11-26,188,Present
30018,2025-11-26,5,Present
30019,2025-11-26,135,Present
30020,2025-11-26,36,Present
30021,2025-11-26,49,Present
30022,2025-11-26,198,Present
30023,2025-11-26,37,Present
30024,2025-11-26,42,Present
30025,2025-11-26,103,Present
30026,2025-11-26,225,Present
30027,2025-11-26,121,Present
30028,2025-11-26,159,Present
30029,2025-11-26,210,Present
30030,2025-11-26,165,Present
30031,2025-11-26,220,Present
30032,2025-11-26,160,Present
30033,2025-11-26,65,Present
30034,2025-11-26,221,Present
30035,2025-11-26,205,Present
30036,2025-11-26,125,Present
30037,2025-11-26,73,Present
30038,2025-11-26,229,Absent
30039,2025-11-26,131,Present
30040,2025-11-26,58,Present
30041,2025-11-26,61,Present
30042,2025-11-26,95,Absent
30043,2025-11-26,228,Present
30044,2025-11-26,209,Present
30045,2025-11-26,90,Present
30046,2025-11-26,133,Present
30047,2025-11-26,12,Present
30048,2025-11-26,66,Present
30049,2025-11-26,126,Present
30050,2025-11-26,43,Present
30051,2025-11-26,88,Present
30052,2025-11-26,24,Present
30053,2025-11-26,199,Present
30054,2025-11-26,79,Absent
30055,2025-11-26,155,Present
30056,2025-11-26,2,Present
30057,2025-11-26,3,Present
30058,2025-11-26,72,Present
30059,2025-11-26,67,Present
30060,2025-11-26,56,Present
30061,2025-11-26,51,Present
30062,2025-11-26,60,Present
30063,2025-11-26,106,Present
30064,2025-11-26,53,Present
30065,2025-11-26,176,Present
30066,2025-11-26,47,Present
30067,2025-11-26,78,Present
30068,2025-11-26,45,Present
30069,2025-11-26,101,Present
30070,2025-11-26,92,Present
30071,2025-11-26,156,Present
30072,2025-11-26,195,Present
30073,2025-11-26,46,Present
30074,2025-11-26,222,Present
30075,2025-11-26,30,Present
30076,2025-11-26,80,Present
30077,2025-11-26,223,Present
30078,2025-11-26,201,Present
30079,2025-11-26,119,Present
30080,2025-11-26,153,Absent
30081,2025-11-26,170,Present
30082,2025-11-26,112,Present
30083,2025-11-26,208,Present
30084,2025-11-26,189,Present
30085,2025-11-26,191,Present
30086,2025-11-26,218,Present
30087,2025-11-26,26,Present
30088,2025-11-26,148,Present
30089,2025-11-26,38,Present
30090,2025-11-26,17,Present
30091,2025-11-26,71,Present
30092,2025-11-26,22,Present
30093,2025-11-26,40,Present
30094,2025-11-26,138,Present
30095,2025-11-26,85,Present
30096,2025-11-26,179,Present
30097,2025-11-26,111,Present
30098,2025-11-26,216,Present
30099,2025-11-26,25,Present
30100,2025-11-26,139,Absent
30101,2025-11-26,226,Present
30102,2025-11-26,186,Present
30103,2025-11-26,152,Present
30104,2025-11-26,104,Present
30105,2025-11-26,127,Present
30106,2025-11-26,15,Absent
30107,2025-11-26,124,Present
30108,2025-11-26,178,Present
30109,2025-11-26,154,Present
30110,2025-11-26,34,Present
30111,2025-11-26,97,Present
30112,2025-11-26,196,Present
30113,2025-11-26,89,Present
30114,2025-11-26,151,Present
30115,2025-11-26,110,Present
30116,2025-11-26,172,Absent
30117,2025-11-26,77,Present
30118,2025-11-26,114,Present
30119,2025-11-26,118,Present
30120,2025-11-26,141,Late
30121,2025-11-26,70,Present
30122,2025-11-26,173,Present
30123,2025-11-26,86,Present
30124,2025-11-26,29,Absent
30125,2025-11-26,149,Absent
30126,2025-11-26,84,Present
30127,2025-11-26,174,Present
30128,2025-11-26,192,Present
30129,2025-11-27,99,Present
30130,2025-11-27,61,Present
30131,2025-11-27,3,Absent
30132,2025-11-27,2,Present
30133,2025-11-27,226,Present
30134,2025-11-27,185,Present
30135,2025-11-27,216,Present
30136,2025-11-27,76,Present
30137,2025-11-27,36,Present
30138,2025-11-27,141,Present
30139,2025-11-27,83,Present
30140,2025-11-27,102,Present
30141,2025-11-27,155,Present
30142,2025-11-27,35,Present
30143,2025-11-27,65,Present
30144,2025-11-27,56,Absent
30145,2025-11-27,199,Present
30146,2025-11-27,55,Present
30147,2025-11-27,30,Present
30148,2025-11-27,70,Present
30149,2025-11-27,22,Present
30150,2025-11-27,151,Present
30151,2025-11-27,69,Present
30152,2025-11-27,79,Present
30153,2025-11-27,62,Present
30154,2025-11-27,25,Present
30155,2025-11-27,73,Present
30156,2025-11-27,189,Present
30157,2025-11-27,179,Present
30158,2025-11-27,108,Present
30159,2025-11-27,217,Present
30160,2025-11-27,85,Present
30161,2025-11-27,80,Present
30162,2025-11-27,29,Present
30163,2025-11-27,38,Present
30164,2025-11-27,124,Present
30165,2025-11-27,106,Present
30166,2025-11-27,229,Present
30167,2025-11-27,138,Present
30168,2025-11-27,161,Present
30169,2025-11-27,84,Absent
30170,2025-11-27,60,Present
30171,2025-11-27,37,Absent
30172,2025-11-27,12,Present
30173,2025-11-27,91,Present
30174,2025-11-27,100,Present
30175,2025-11-27,14,Present
30176,2025-11-27,34,Present
30177,2025-11-27,116,Present
30178,2025-11-27,119,Absent
30179,2025-11-27,191,Present
30180,2025-11-27,195,Present
30181,2025-11-27,167,Present
30182,2025-11-27,24,Present
30183,2025-11-27,157,Present
30184,2025-11-27,96,Present
30185,2025-11-27,220,Present
30186,2025-11-27,224,Present
30187,2025-11-27,50,Absent
30188,2025-11-27,95,Present
30189,2025-11-27,201,Absent
30190,2025-11-27,54,Absent
30191,2025-11-27,192,Present
30192,2025-11-27,156,Present
30193,2025-11-27,98,Present
30194,2025-11-27,208,Present
30195,2025-11-27,101,Present
30196,2025-11-27,52,Present
30197,2025-11-27,166,Present
30198,2025-11-27,8,Present
30199,2025-11-27,4,Present
30200,2025-11-27,165,Present
30201,2025-11-27,139,Present
30202,2025-11-27,21,Present
30203,2025-11-27,45,Present
30204,2025-11-27,123,Present
30205,2025-11-27,120,Present
30206,2025-11-27,43,Present
30207,2025-11-27,209,Present
30208,2025-11-27,146,Present
30209,2025-11-27,145,Present
30210,2025-11-27,48,Present
30211,2025-11-27,114,Present
30212,2025-11-27,15,Present
30213,2025-11-27,173,Present
30214,2025-11-27,133,Present
30215,2025-11-27,46,Present
30216,2025-11-27,198,Present
30217,2025-11-27,77,Present
30218,2025-11-27,142,Present
30219,2025-11-27,86,Present
30220,2025-11-27,112,Present
30221,2025-11-27,104,Present
30222,2025-11-27,160,Present
30223,2025-11-27,169,Present
30224,2025-11-27,154,Present
30225,2025-11-27,6,Present
30226,2025-11-27,121,Absent
30227,2025-11-27,49,Present
30228,2025-11-27,92,Present
30229,2025-11-27,57,Present
30230,2025-11-27,126,Present
30231,2025-11-27,97,Present
30232,2025-11-27,115,Present
30233,2025-11-27,74,Absent
30234,2025-11-27,125,Present
30235,2025-11-27,148,Present
30236,2025-11-27,162,Present
30237,2025-11-27,63,Present
30238,2025-11-27,51,Present
30239,2025-11-27,159,Present
30240,2025-11-27,188,Present
30241,2025-11-27,90,Present
30242,2025-11-27,40,Present
30243,2025-11-27,152,Present
30244,2025-11-27,183,Present
30245,2025-11-27,111,Present
30246,2025-11-27,31,Present
30247,2025-11-27,213,Present
30248,2025-11-27,215,Present
30249,2025-11-27,176,Present
30250,2025-11-27,67,Absent
30251,2025-11-27,20,Present
30252,2025-11-27,58,Present
30253,2025-11-27,105,Present
30254,2025-11-27,27,Present
30255,2025-11-27,136,Late
30256,2025-11-27,131,Present
30257,2025-11-27,93,Present
30258,2025-11-27,228,Present
30259,2025-11-27,28,Present
30260,2025-11-27,72,Present
30261,2025-11-27,89,Present
30262,2025-11-27,53,Present
30263,2025-11-27,66,Present
30264,2025-11-27,19,Present
30265,2025-11-27,153,Present
30266,2025-11-27,127,Absent
30267,2025-11-27,110,Present
30268,2025-11-27,150,Present
30269,2025-11-27,170,Present
30270,2025-11-27,5,Present
30271,2025-11-27,103,Present
30272,2025-11-27,206,Present
30273,2025-11-27,47,Present
30274,2025-11-27,203,Present
30275,2025-11-27,130,Absent
30276,2025-11-27,219,Present
30277,2025-11-28,213,Present
30278,2025-11-28,169,Present
30279,2025-11-28,7,Absent
30280,2025-11-28,49,Present
30281,2025-11-28,74,Present
30282,2025-11-28,224,Present
30283,2025-11-28,112,Present
30284,2025-11-28,205,Present
30285,2025-11-28,91,Present
30286,2025-11-28,34,Present
30287,2025-11-28,209,Present
30288,2025-11-28,58,Present
30289,2025-11-28,223,Present
30290,2025-11-28,67,Present
30291,2025-11-28,218,Present
30292,2025-11-28,192,Late
30293,2025-11-28,43,Present
30294,2025-11-28,181,Present
30295,2025-11-28,144,Present
30296,2025-11-28,26,Present
30297,2025-11-28,68,Present
30298,2025-11-28,171,Present
30299,2025-11-28,167,Late
30300,2025-11-28,115,Late
30301,2025-11-28,160,Present
30302,2025-11-28,57,Present
30303,2025-11-28,129,Present
30304,2025-11-28,28,Present
30305,2025-11-28,100,Present
30306,2025-11-28,137,Present
30307,2025-11-28,170,Present
30308,2025-11-28,31,Present
30309,2025-11-28,199,Present
30310,2025-11-28,225,Present
30311,2025-11-28,20,Present
30312,2025-11-28,101,Present
30313,2025-11-28,191,Present
30314,2025-11-28,148,Present
30315,2025-11-28,76,Late
30316,2025-11-28,83,Present
30317,2025-11-28,1,Present
30318,2025-11-28,60,Present
30319,2025-11-28,212,Present
30320,2025-11-28,206,Present
30321,2025-11-28,149,Present
30322,2025-11-28,215,Present
30323,2025-11-28,106,Present
30324,2025-11-28,172,Present
30325,2025-11-28,222,Present
30326,2025-11-28,84,Present
30327,2025-11-28,178,Present
30328,2025-11-28,145,Present
30329,2025-11-28,116,Present
30330,2025-11-28,71,Present
30331,2025-11-28,10,Present
30332,2025-11-28,125,Present
30333,2025-11-28,203,Present
30334,2025-11-28,164,Present
30335,2025-11-28,200,Absent
30336,2025-11-28,173,Present
30337,2025-11-28,104,Present
30338,2025-11-28,166,Present
30339,2025-11-28,154,Present
30340,2025-11-28,161,Present
30341,2025-11-28,179,Present
30342,2025-11-28,4,Present
30343,2025-11-28,189,Present
30344,2025-11-28,37,Present
30345,2025-11-28,221,Present
30346,2025-11-28,66,Present
30347,2025-11-28,141,Present
30348,2025-11-28,88,Present
30349,2025-11-28,157,Present
30350,2025-11-28,97,Late
30351,2025-11-28,48,Present
30352,2025-11-28,230,Present
30353,2025-11-28,123,Present
30354,2025-11-28,146,Present
30355,2025-11-28,29,Present
30356,2025-11-28,62,Present
30357,2025-11-28,61,Present
30358,2025-11-28,72,Present
30359,2025-11-28,177,Absent
30360,2025-11-28,38,Present
30361,2025-11-28,39,Present
30362,2025-11-28,152,Present
30363,2025-11-28,226,Absent
30364,2025-11-28,22,Present
30365,2025-11-28,183,Present
30366,2025-11-28,18,Late
30367,2025-11-28,118,Present
30368,2025-11-28,79,Present
30369,2025-11-28,19,Absent
30370,2025-11-28,185,Present
30371,2025-11-28,21,Late
30372,2025-11-28,219,Absent
30373,2025-11-28,151,Absent
30374,2025-11-28,95,Present
30375,2025-11-28,17,Present
30376,2025-11-28,220,Present
30377,2025-11-28,25,Present
30378,2025-11-28,201,Present
30379,2025-11-28,111,Present
30380,2025-11-28,108,Present
30381,2025-11-28,65,Present
30382,2025-11-28,182,Present
30383,2025-11-28,110,Present
30384,2025-11-28,85,Present
30385,2025-11-28,153,Present
30386,2025-11-28,162,Present
30387,2025-11-28,174,Present
30388,2025-11-28,135,Present
30389,2025-11-28,15,Present
30390,2025-11-28,188,Present
30391,2025-11-28,45,Present
30392,2025-11-28,158,Present
30393,2025-11-28,103,Absent
30394,2025-11-28,52,Present
30395,2025-11-28,11,Present
30396,2025-11-28,159,Present
30397,2025-11-28,128,Present
30398,2025-11-28,208,Present
30399,2025-11-28,24,Present
30400,2025-11-28,114,Present
30401,2025-11-28,3,Late
30402,2025-11-28,196,Present
30403,2025-11-28,93,Present
30404,2025-11-28,142,Present
30405,2025-11-28,211,Present
30406,2025-11-28,36,Absent
30407,2025-11-28,138,Present
30408,2025-11-28,102,Present
30409,2025-11-28,156,Present
30410,2025-11-28,197,Present
30411,2025-11-28,92,Late
30412,2025-11-28,87,Present
30413,2025-11-28,217,Present
30414,2025-11-28,155,Present
30415,2025-11-28,42,Present
30416,2025-11-28,46,Present
30417,2025-11-28,50,Present
30418,2025-11-28,5,Present
30419,2025-11-28,186,Present
30420,2025-11-28,54,Present
30421,2025-11-28,136,Present
30422,2025-11-28,121,Present
30423,2025-11-28,195,Present
30424,2025-11-28,139,Present
30425,2025-12-01,216,Present
30426,2025-12-01,218,Present
30427,2025-12-01,162,Present
30428,2025-12-01,199,Present
30429,2025-12-01,89,Present
30430,2025-12-01,65,Present
30431,2025-12-01,62,Present
30432,2025-12-01,212,Present
30433,2025-12-01,213,Present
30434,2025-12-01,203,Present
30435,2025-12-01,176,Present
30436,2025-12-01,148,Present
30437,2025-12-01,56,Late
30438,2025-12-01,18,Present
30439,2025-12-01,217,Present
30440,2025-12-01,14,Present
30441,2025-12-01,137,Present
30442,2025-12-01,170,Present
30443,2025-12-01,75,Present
30444,2025-12-01,7,Present
30445,2025-12-01,114,Present
30446,2025-12-01,139,Present
30447,2025-12-01,1,Present
30448,2025-12-01,17,Present
30449,2025-12-01,38,Present
30450,2025-12-01,155,Present
30451,2025-12-01,140,Present
30452,2025-12-01,70,Present
30453,2025-12-01,61,Absent
30454,2025-12-01,198,Present
30455,2025-12-01,51,Present
30456,2025-12-01,152,Present
30457,2025-12-01,141,Present
30458,2025-12-01,136,Present
30459,2025-12-01,57,Present
30460,2025-12-01,154,Absent
30461,2025-12-01,188,Present
30462,2025-12-01,85,Absent
30463,2025-12-01,68,Present
30464,2025-12-01,151,Present
30465,2025-12-01,156,Absent
30466,2025-12-01,195,Present
30467,2025-12-01,204,Present
30468,2025-12-01,22,Present
30469,2025-12-01,144,Present
30470,2025-12-01,83,Absent
30471,2025-12-01,131,Present
30472,2025-12-01,225,Present
30473,2025-12-01,84,Present
30474,2025-12-01,119,Present
30475,2025-12-01,183,Present
30476,2025-12-01,124,Present
30477,2025-12-01,39,Present
30478,2025-12-01,111,Absent
30479,2025-12-01,41,Present
30480,2025-12-01,90,Present
30481,2025-12-01,142,Present
30482,2025-12-01,165,Present
30483,2025-12-01,58,Present
30484,2025-12-01,73,Present
30485,2025-12-01,150,Absent
30486,2025-12-01,21,Present
30487,2025-12-01,167,Present
30488,2025-12-01,158,Present
30489,2025-12-01,224,Present
30490,2025-12-01,173,Late
30491,2025-12-01,92,Present
30492,2025-12-01,45,Absent
30493,2025-12-01,228,Present
30494,2025-12-01,181,Present
30495,2025-12-01,79,Present
30496,2025-12-01,4,Present
30497,2025-12-01,72,Present
30498,2025-12-01,206,Present
30499,2025-12-01,121,Present
30500,2025-12-01,201,Present
30501,2025-12-01,27,Present
30502,2025-12-01,103,Present
30503,2025-12-01,110,Present
30504,2025-12-01,77,Present
30505,2025-12-01,226,Present
30506,2025-12-01,197,Present
30507,2025-12-01,115,Present
30508,2025-12-01,37,Present
30509,2025-12-01,53,Present
30510,2025-12-01,205,Present
30511,2025-12-01,219,Present
30512,2025-12-01,30,Present
30513,2025-12-01,40,Present
30514,2025-12-01,42,Present
30515,2025-12-01,10,Present
30516,2025-12-01,99,Absent
30517,2025-12-01,178,Present
30518,2025-12-01,138,Present
30519,2025-12-01,55,Present
30520,2025-12-01,164,Present
30521,2025-12-01,112,Present
30522,2025-12-01,209,Present
30523,2025-12-01,46,Present
30524,2025-12-01,169,Present
30525,2025-12-01,48,Present
30526,2025-12-01,223,Present
30527,2025-12-01,133,Present
30528,2025-12-01,76,Present
30529,2025-12-01,171,Present
30530,2025-12-01,229,Present
30531,2025-12-01,161,Present
30532,2025-12-01,123,Present
30533,2025-12-01,220,Present
30534,2025-12-01,146,Present
30535,2025-12-01,26,Present
30536,2025-12-01,113,Present
30537,2025-12-01,88,Present
30538,2025-12-01,135,Present
30539,2025-12-01,28,Present
30540,2025-12-01,50,Present
30541,2025-12-01,100,Present
30542,2025-12-01,3,Present
30543,2025-12-01,29,Present
30544,2025-12-01,87,Present
30545,2025-12-01,96,Present
30546,2025-12-01,5,Present
30547,2025-12-01,215,Present
30548,2025-12-01,153,Present
30549,2025-12-01,6,Present
30550,2025-12-01,95,Present
30551,2025-12-01,47,Present
30552,2025-12-01,60,Present
30553,2025-12-01,166,Absent
30554,2025-12-01,127,Present
30555,2025-12-01,177,Present
30556,2025-12-01,19,Present
30557,2025-12-01,160,Present
30558,2025-12-01,191,Present
30559,2025-12-01,211,Absent
30560,2025-12-01,189,Present
30561,2025-12-01,49,Present
30562,2025-12-01,34,Late
30563,2025-12-01,12,Absent
30564,2025-12-01,120,Present
30565,2025-12-01,128,Present
30566,2025-12-01,230,Present
30567,2025-12-01,20,Present
30568,2025-12-01,31,Present
30569,2025-12-01,80,Present
30570,2025-12-01,196,Late
30571,2025-12-01,67,Present
30572,2025-12-01,145,Present
30573,2025-12-02,15,Absent
30574,2025-12-02,89,Late
30575,2025-12-02,114,Present
30576,2025-12-02,102,Present
30577,2025-12-02,86,Present
30578,2025-12-02,103,Present
30579,2025-12-02,50,Present
30580,2025-12-02,75,Present
30581,2025-12-02,186,Present
30582,2025-12-02,2,Present
30583,2025-12-02,22,Present
30584,2025-12-02,91,Present
30585,2025-12-02,196,Present
30586,2025-12-02,58,Present
30587,2025-12-02,19,Present
30588,2025-12-02,34,Present
30589,2025-12-02,158,Absent
30590,2025-12-02,177,Present
30591,2025-12-02,5,Present
30592,2025-12-02,171,Present
30593,2025-12-02,199,Present
30594,2025-12-02,154,Present
30595,2025-12-02,197,Present
30596,2025-12-02,79,Present
30597,2025-12-02,228,Present
30598,2025-12-02,157,Present
30599,2025-12-02,98,Present
30600,2025-12-02,56,Present
30601,2025-12-02,170,Present
30602,2025-12-02,69,Present
30603,2025-12-02,192,Present
30604,2025-12-02,230,Present
30605,2025-12-02,48,Present
30606,2025-12-02,149,Absent
30607,2025-12-02,203,Present
30608,2025-12-02,166,Present
30609,2025-12-02,57,Present
30610,2025-12-02,128,Late
30611,2025-12-02,99,Present
30612,2025-12-02,104,Present
30613,2025-12-02,183,Present
30614,2025-12-02,218,Present
30615,2025-12-02,155,Present
30616,2025-12-02,77,Present
30617,2025-12-02,210,Present
30618,2025-12-02,72,Present
30619,2025-12-02,160,Present
30620,2025-12-02,148,Present
30621,2025-12-02,96,Present
30622,2025-12-02,112,Present
30623,2025-12-02,127,Present
30624,2025-12-02,73,Present
30625,2025-12-02,179,Present
30626,2025-12-02,4,Present
30627,2025-12-02,85,Present
30628,2025-12-02,39,Present
30629,2025-12-02,28,Present
30630,2025-12-02,178,Present
30631,2025-12-02,54,Present
30632,2025-12-02,216,Present
30633,2025-12-02,209,Absent
30634,2025-12-02,31,Present
30635,2025-12-02,8,Late
30636,2025-12-02,198,Present
30637,2025-12-02,161,Absent
30638,2025-12-02,38,Present
30639,2025-12-02,136,Present
30640,2025-12-02,188,Present
30641,2025-12-02,173,Present
30642,2025-12-02,83,Present
30643,2025-12-02,121,Present
30644,2025-12-02,125,Present
30645,2025-12-02,189,Present
30646,2025-12-02,115,Present
30647,2025-12-02,51,Present
30648,2025-12-02,159,Present
30649,2025-12-02,208,Present
30650,2025-12-02,215,Present
30651,2025-12-02,93,Present
30652,2025-12-02,62,Present
30653,2025-12-02,42,Present
30654,2025-12-02,133,Present
30655,2025-12-02,182,Present
30656,2025-12-02,76,Present
30657,2025-12-02,101,Present
30658,2025-12-02,162,Present
30659,2025-12-02,135,Present
30660,2025-12-02,142,Present
30661,2025-12-02,24,Present
30662,2025-12-02,3,Present
30663,2025-12-02,63,Present
30664,2025-12-02,129,Present
30665,2025-12-02,185,Present
30666,2025-12-02,123,Present
30667,2025-12-02,139,Present
30668,2025-12-02,108,Present
30669,2025-12-02,205,Present
30670,2025-12-02,45,Present
30671,2025-12-02,150,Present
30672,2025-12-02,46,Present
30673,2025-12-02,138,Present
30674,2025-12-02,110,Present
30675,2025-12-02,174,Present
30676,2025-12-02,200,Present
30677,2025-12-02,37,Present
30678,2025-12-02,126,Present
30679,2025-12-02,141,Present
30680,2025-12-02,14,Late
30681,2025-12-02,6,Present
30682,2025-12-02,7,Present
30683,2025-12-02,151,Late
30684,2025-12-02,224,Present
30685,2025-12-02,68,Present
30686,2025-12-02,40,Present
30687,2025-12-02,213,Present
30688,2025-12-02,167,Present
30689,2025-12-02,119,Present
30690,2025-12-02,140,Absent
30691,2025-12-02,11,Present
30692,2025-12-02,131,Present
30693,2025-12-02,60,Present
30694,2025-12-02,92,Present
30695,2025-12-02,25,Absent
30696,2025-12-02,222,Late
30697,2025-12-02,116,Present
30698,2025-12-02,145,Present
30699,2025-12-02,156,Present
30700,2025-12-02,49,Present
30701,2025-12-02,153,Present
30702,2025-12-02,65,Absent
30703,2025-12-02,10,Present
30704,2025-12-02,66,Present
30705,2025-12-02,124,Present
30706,2025-12-02,217,Present
30707,2025-12-02,43,Present
30708,2025-12-02,12,Present
30709,2025-12-02,80,Present
30710,2025-12-02,20,Present
30711,2025-12-02,87,Present
30712,2025-12-02,146,Present
30713,2025-12-02,21,Present
30714,2025-12-02,169,Present
30715,2025-12-02,206,Present
30716,2025-12-02,176,Present
30717,2025-12-02,47,Present
30718,2025-12-02,29,Present
30719,2025-12-02,223,Present
30720,2025-12-02,201,Present
30721,2025-12-03,51,Present
30722,2025-12-03,196,Present
30723,2025-12-03,208,Present
30724,2025-12-03,67,Late
30725,2025-12-03,86,Present
30726,2025-12-03,19,Present
30727,2025-12-03,66,Present
30728,2025-12-03,188,Present
30729,2025-12-03,229,Present
30730,2025-12-03,65,Present
30731,2025-12-03,87,Present
30732,2025-12-03,123,Present
30733,2025-12-03,68,Present
30734,2025-12-03,160,Present
30735,2025-12-03,129,Present
30736,2025-12-03,150,Present
30737,2025-12-03,42,Present
30738,2025-12-03,99,Present
30739,2025-12-03,137,Present
30740,2025-12-03,34,Present
30741,2025-12-03,130,Present
30742,2025-12-03,69,Present
30743,2025-12-03,41,Late
30744,2025-12-03,100,Present
30745,2025-12-03,224,Present
30746,2025-12-03,171,Present
30747,2025-12-03,198,Present
30748,2025-12-03,49,Present
30749,2025-12-03,21,Late
30750,2025-12-03,203,Present
30751,2025-12-03,140,Present
30752,2025-12-03,105,Present
30753,2025-12-03,80,Absent
30754,2025-12-03,125,Present
30755,2025-12-03,165,Present
30756,2025-12-03,36,Present
30757,2025-12-03,97,Present
30758,2025-12-03,179,Present
30759,2025-12-03,174,Present
30760,2025-12-03,151,Present
30761,2025-12-03,71,Present
30762,2025-12-03,148,Present
30763,2025-12-03,52,Present
30764,2025-12-03,24,Present
30765,2025-12-03,75,Absent
30766,2025-12-03,85,Present
30767,2025-12-03,166,Present
30768,2025-12-03,152,Present
30769,2025-12-03,84,Present
30770,2025-12-03,116,Present
30771,2025-12-03,83,Absent
30772,2025-12-03,201,Present
30773,2025-12-03,169,Present
30774,2025-12-03,3,Present
30775,2025-12-03,39,Present
30776,2025-12-03,110,Present
30777,2025-12-03,213,Present
30778,2025-12-03,164,Present
30779,2025-12-03,222,Present
30780,2025-12-03,177,Late
30781,2025-12-03,55,Present
30782,2025-12-03,124,Present
30783,2025-12-03,37,Present
30784,2025-12-03,215,Present
30785,2025-12-03,156,Present
30786,2025-12-03,2,Late
30787,2025-12-03,15,Present
30788,2025-12-03,226,Present
30789,2025-12-03,79,Present
30790,2025-12-03,92,Present
30791,2025-12-03,96,Present
30792,2025-12-03,40,Present
30793,2025-12-03,206,Present
30794,2025-12-03,173,Absent
30795,2025-12-03,57,Present
30796,2025-12-03,118,Present
30797,2025-12-03,104,Present
30798,2025-12-03,74,Present
30799,2025-12-03,121,Present
30800,2025-12-03,102,Late
30801,2025-12-03,12,Present
30802,2025-12-03,131,Present
30803,2025-12-03,78,Present
30804,2025-12-03,89,Present
30805,2025-12-03,95,Present
30806,2025-12-03,172,Present
30807,2025-12-03,22,Present
30808,2025-12-03,10,Present
30809,2025-12-03,60,Present
30810,2025-12-03,158,Present
30811,2025-12-03,38,Present
30812,2025-12-03,197,Present
30813,2025-12-03,18,Present
30814,2025-12-03,20,Present
30815,2025-12-03,61,Present
30816,2025-12-03,47,Present
30817,2025-12-03,119,Present
30818,2025-12-03,103,Present
30819,2025-12-03,25,Present
30820,2025-12-03,183,Present
30821,2025-12-03,200,Present
30822,2025-12-03,204,Present
30823,2025-12-03,72,Present
30824,2025-12-03,63,Present
30825,2025-12-03,127,Present
30826,2025-12-03,139,Present
30827,2025-12-03,27,Present
30828,2025-12-03,219,Present
30829,2025-12-03,58,Present
30830,2025-12-03,26,Present
30831,2025-12-03,153,Present
30832,2025-12-03,17,Present
30833,2025-12-03,205,Present
30834,2025-12-03,178,Present
30835,2025-12-03,46,Absent
30836,2025-12-03,144,Present
30837,2025-12-03,189,Absent
30838,2025-12-03,77,Present
30839,2025-12-03,157,Present
30840,2025-12-03,128,Absent
30841,2025-12-03,6,Present
30842,2025-12-03,133,Absent
30843,2025-12-03,4,Present
30844,2025-12-03,35,Present
30845,2025-12-03,14,Present
30846,2025-12-03,70,Present
30847,2025-12-03,159,Present
30848,2025-12-03,45,Present
30849,2025-12-03,146,Absent
30850,2025-12-03,111,Present
30851,2025-12-03,126,Present
30852,2025-12-03,199,Present
30853,2025-12-03,212,Present
30854,2025-12-03,29,Present
30855,2025-12-03,62,Present
30856,2025-12-03,182,Present
30857,2025-12-03,135,Present
30858,2025-12-03,225,Present
30859,2025-12-03,120,Present
30860,2025-12-03,216,Present
30861,2025-12-03,7,Present
30862,2025-12-03,88,Present
30863,2025-12-03,53,Present
30864,2025-12-03,230,Absent
30865,2025-12-03,185,Present
30866,2025-12-03,108,Present
30867,2025-12-03,138,Present
30868,2025-12-03,50,Present
30869,2025-12-04,71,Present
30870,2025-12-04,205,Present
30871,2025-12-04,185,Present
30872,2025-12-04,203,Present
30873,2025-12-04,188,Present
30874,2025-12-04,217,Absent
30875,2025-12-04,125,Present
30876,2025-12-04,17,Present
30877,2025-12-04,123,Present
30878,2025-12-04,128,Present
30879,2025-12-04,137,Absent
30880,2025-12-04,38,Present
30881,2025-12-04,12,Present
30882,2025-12-04,204,Present
30883,2025-12-04,73,Present
30884,2025-12-04,115,Absent
30885,2025-12-04,54,Present
30886,2025-12-04,210,Present
30887,2025-12-04,156,Present
30888,2025-12-04,189,Present
30889,2025-12-04,153,Present
30890,2025-12-04,28,Present
30891,2025-12-04,172,Present
30892,2025-12-04,103,Present
30893,2025-12-04,208,Present
30894,2025-12-04,67,Present
30895,2025-12-04,4,Present
30896,2025-12-04,136,Present
30897,2025-12-04,220,Present
30898,2025-12-04,222,Present
30899,2025-12-04,101,Present
30900,2025-12-04,106,Present
30901,2025-12-04,70,Present
30902,2025-12-04,30,Present
30903,2025-12-04,177,Present
30904,2025-12-04,206,Present
30905,2025-12-04,114,Present
30906,2025-12-04,80,Present
30907,2025-12-04,41,Present
30908,2025-12-04,68,Present
30909,2025-12-04,161,Present
30910,2025-12-04,166,Present
30911,2025-12-04,22,Present
30912,2025-12-04,78,Present
30913,2025-12-04,167,Present
30914,2025-12-04,35,Absent
30915,2025-12-04,98,Absent
30916,2025-12-04,27,Present
30917,2025-12-04,77,Present
30918,2025-12-04,50,Present
30919,2025-12-04,11,Present
30920,2025-12-04,169,Present
30921,2025-12-04,83,Late
30922,2025-12-04,19,Present
30923,2025-12-04,48,Present
